	age	job	marital	education	default	balance	housing	loan	contact	previous	poutcome	y
3089	53	2	2	2	0	427	0	1	1	0	3	0
3090	58	5	2	3	0	2764	0	0	1	0	3	0
3091	38	2	2	2	0	376	1	0	3	0	3	0
3092	46	5	2	3	0	523	1	0	1	2	1	0
3093	53	3	2	3	0	71	0	1	1	0	3	0
3094	56	6	2	2	0	3948	0	0	1	3	1	0
3095	52	8	3	2	0	1810	0	0	2	0	3	0
3096	38	10	2	2	0	994	0	0	3	0	3	0
3097	37	8	2	1	0	52	1	0	3	0	3	0
3098	37	2	2	1	0	11	0	0	2	0	3	0
3099	37	10	2	2	1	0	0	0	3	0	3	0
3100	66	6	2	1	0	747	0	0	2	1	1	0
3101	44	2	2	1	0	2657	1	0	3	0	3	0
3102	61	6	2	2	0	313	0	1	3	0	3	0
3103	34	1	2	2	0	61	0	1	3	0	3	0
3104	33	1	3	2	0	2557	1	0	1	0	3	0
3105	30	8	1	2	0	0	1	0	1	0	3	0
3106	27	8	1	2	0	10	1	0	1	0	3	0
3107	37	8	2	2	0	658	1	0	2	0	3	0
3108	38	2	2	1	0	1679	1	0	3	0	3	0
3109	35	5	3	3	0	0	0	1	1	0	3	0
3110	50	10	2	2	0	841	1	0	3	0	3	0
3111	39	5	2	2	0	0	1	0	1	0	3	0
3112	35	5	2	2	0	1160	1	0	3	0	3	0
3113	36	1	1	2	0	-37	1	0	3	0	3	0
3114	28	8	3	2	0	94	1	0	1	0	3	0
3115	39	7	2	3	0	585	1	0	1	3	1	0
3116	39	7	2	2	0	235	0	0	3	0	3	0
3117	30	2	3	2	0	2145	1	0	1	0	3	1
3118	32	8	2	2	0	1464	1	0	3	0	3	0
3119	28	10	2	2	0	232	1	1	1	1	1	0
3120	47	10	2	1	0	187	1	0	3	0	3	0
3121	53	5	2	3	0	12	0	0	1	0	3	0
3122	57	2	2	1	0	318	1	0	3	0	3	0
3123	47	8	2	2	0	405	0	1	1	0	3	1
3124	56	5	2	3	0	334	1	0	3	0	3	0
3125	38	1	2	1	0	0	1	0	3	0	3	0
3126	52	2	2	1	0	2	0	0	3	0	3	0
3127	46	10	2	2	0	966	1	1	1	0	3	0
3128	57	2	2	1	1	195	0	1	2	0	3	0
3129	42	2	1	4	0	0	0	0	1	0	3	0
3130	57	11	2	2	0	0	0	0	3	0	3	0
3131	51	4	2	2	0	260	0	0	1	0	3	0
3132	53	7	2	3	0	451	1	0	1	2	1	0
3133	37	2	2	1	0	3242	1	0	3	0	3	0
3134	47	7	1	2	0	8515	1	0	3	4	4	0
3135	48	5	2	3	0	1808	1	0	1	0	3	1
3136	39	2	2	1	0	20	1	0	3	0	3	0
3137	42	2	2	2	0	3068	1	1	1	0	3	0
3138	36	5	2	3	0	23	0	0	1	0	3	0
3139	34	10	3	2	0	1076	0	0	1	0	3	0
3140	61	6	2	1	0	1060	1	0	3	0	3	0
3141	32	1	3	2	0	678	1	0	1	4	1	1
3142	35	2	3	1	0	1147	1	1	2	0	3	0
3143	54	2	2	2	0	-630	0	0	3	0	3	0
3144	31	5	2	3	0	459	0	0	1	0	3	0
3145	45	10	1	2	0	976	1	0	1	2	1	0
3146	32	4	2	3	0	357	1	0	1	0	3	0
3147	52	11	2	2	0	-9	0	0	3	0	3	0
3148	36	1	3	2	0	1927	1	0	1	1	4	0
3149	31	8	2	2	0	500	1	0	3	0	3	0
3150	53	10	2	2	0	9146	0	0	1	0	3	0
3151	43	3	2	2	0	59	0	0	3	0	3	0
3152	47	4	2	1	0	0	0	0	1	0	3	0
3153	46	2	2	1	0	328	1	0	3	0	3	0
3154	34	5	1	2	0	291	0	0	1	0	3	0
3155	55	10	3	3	0	-703	1	0	1	0	3	0
3156	23	1	3	2	0	589	1	0	1	0	3	0
3157	75	2	2	2	0	6053	0	0	1	1	1	0
3158	58	1	2	2	0	1142	0	0	2	0	3	0
3159	35	1	2	2	0	725	1	0	1	1	1	0
3160	27	5	2	3	0	802	0	0	1	0	3	1
3161	24	10	2	2	0	556	1	0	1	0	3	1
3162	48	1	2	2	0	191	1	0	1	0	3	0
3163	31	10	3	2	0	373	0	0	1	0	3	0
3164	57	10	2	2	0	6164	0	0	1	0	3	0
3165	53	5	2	3	0	37	0	0	1	0	3	0
3166	42	2	2	1	0	1156	1	0	2	0	3	0
3167	50	3	2	2	0	806	1	1	1	2	4	0
3168	59	1	2	2	0	2381	0	0	1	0	3	0
3169	38	8	2	2	0	-314	1	0	3	0	3	0
3170	39	2	2	2	0	285	1	1	3	0	3	0
3171	28	2	3	1	0	1199	1	0	1	0	3	0
3172	55	5	1	3	0	481	1	0	2	3	1	0
3173	33	10	3	3	0	137	0	0	1	0	3	0
3174	36	2	3	2	0	168	1	0	2	0	3	0
3175	38	1	1	2	0	156	1	0	3	0	3	0
3176	28	1	3	2	0	4745	0	0	2	5	2	1
3177	32	5	3	3	0	11797	1	0	1	0	3	0
3178	35	1	2	2	0	786	0	1	1	0	3	0
3179	58	10	2	1	0	4015	0	0	3	0	3	0
3180	30	8	2	2	0	0	1	0	3	0	3	0
3181	33	2	2	2	0	331	1	0	1	5	4	0
3182	36	2	2	2	0	1554	1	0	3	0	3	0
3183	32	8	2	2	0	132	1	1	3	0	3	0
3184	34	5	3	3	0	5086	0	0	1	0	3	1
3185	42	1	2	2	0	529	1	1	1	0	3	0
3186	41	5	2	3	0	4824	0	1	1	0	3	0
3187	63	6	2	2	0	474	0	0	1	0	3	1
3188	38	1	1	3	0	86	1	0	3	0	3	0
3189	54	2	2	1	0	2281	1	0	3	0	3	0
3190	39	8	2	2	0	186	1	0	1	0	3	0
3191	46	2	2	2	0	137	0	0	3	0	3	0
3192	37	10	2	3	0	6968	0	0	1	0	3	0
3193	76	6	1	1	0	86	0	0	1	0	3	0
3194	28	5	3	4	0	81	0	1	1	0	3	0
3195	33	8	2	1	0	6904	0	0	2	0	3	0
3196	46	7	2	3	0	137	1	1	3	0	3	0
3197	30	9	3	2	0	25	0	0	2	0	3	0
3198	60	5	2	3	0	759	0	0	1	0	3	0
3199	56	4	2	3	0	1922	1	0	1	0	3	0
3200	24	9	3	4	0	3298	1	0	3	0	3	0
3201	58	6	2	2	0	764	0	0	1	0	3	0
3202	79	6	2	1	0	8556	0	0	2	2	2	1
3203	32	2	2	2	0	3514	1	0	3	0	3	0
3204	33	8	2	1	0	0	1	0	1	0	3	0
3205	77	6	2	1	0	680	0	0	2	3	1	0
3206	60	4	2	1	0	0	0	1	2	0	3	0
3207	54	5	2	3	0	2819	0	0	1	0	3	0
3208	30	2	2	1	0	-518	1	1	3	0	3	0
3209	50	8	2	2	0	60	0	1	1	0	3	0
3210	50	5	2	2	0	732	0	0	1	0	3	0
3211	37	10	2	2	0	2707	1	0	2	0	3	0
3212	41	10	2	3	0	177	1	0	2	0	3	0
3213	49	1	2	2	0	13229	0	1	2	0	3	0
3214	41	2	2	1	0	-204	1	1	3	0	3	0
3215	40	10	2	2	0	990	1	0	1	0	3	0
3216	38	2	2	2	0	648	1	0	3	0	3	0
3217	34	10	2	2	0	50	0	0	1	0	3	0
3218	49	3	2	2	0	1916	0	1	2	0	3	0
3219	72	6	2	1	0	763	0	0	1	0	3	1
3220	34	2	2	2	0	470	1	1	1	0	3	0
3221	31	10	2	2	0	0	0	1	1	0	3	0
3222	33	2	3	2	0	5739	1	1	1	0	3	0
3223	31	5	2	3	0	0	0	0	3	0	3	0
3224	55	5	2	3	0	-375	0	0	1	0	3	1
3225	25	11	2	2	0	157	1	0	1	0	3	0
3226	34	5	2	3	0	1518	1	0	1	0	3	0
3227	53	5	2	3	0	1343	0	0	1	0	3	0
3228	39	5	3	3	1	-401	1	0	1	0	3	0
3229	41	5	2	1	0	5310	1	0	1	0	3	1
3230	32	2	3	2	0	2285	1	0	3	0	3	0
3231	29	1	2	2	0	22171	1	0	1	3	1	0
3232	56	5	2	3	0	856	1	1	1	7	4	0
3233	19	9	3	4	0	1169	0	0	1	0	3	0
3234	39	5	3	3	0	3797	0	0	1	0	3	0
3235	32	2	3	2	0	53	1	0	1	1	1	0
3236	43	2	2	1	0	2519	1	0	1	9	4	0
3237	32	3	2	1	0	795	0	0	1	0	3	0
3238	53	1	1	2	0	0	1	1	1	0	3	0
3239	52	2	2	2	0	2087	1	0	1	1	1	1
3240	43	10	3	2	0	34	0	0	2	0	3	0
3241	48	10	2	2	0	5	0	0	3	0	3	0
3242	27	10	3	2	0	15	1	0	1	0	3	0
3243	27	5	3	3	0	390	0	0	1	1	2	0
3244	51	5	2	4	0	712	0	0	1	0	3	0
3245	39	1	3	3	0	2600	1	0	3	0	3	0
3246	33	2	2	2	0	-241	1	1	3	0	3	0
3247	50	2	1	1	0	1545	1	0	1	0	3	0
3248	59	6	1	2	0	1026	0	0	3	0	3	1
3249	58	4	2	1	0	435	1	0	2	0	3	0
3250	54	10	2	3	0	876	0	0	1	3	2	1
3251	60	2	2	2	0	1801	0	0	2	0	3	0
3252	38	5	2	3	0	2278	1	1	1	0	3	0
3253	39	2	2	4	0	157	1	0	3	0	3	0
3254	40	1	2	2	0	1327	1	1	3	0	3	0
3255	55	2	2	1	0	284	0	1	2	0	3	0
3256	36	5	2	3	0	495	0	0	1	6	2	1
3257	31	1	3	2	0	1588	1	0	3	0	3	0
3258	38	8	2	2	0	0	1	0	2	0	3	0
3259	52	5	2	2	0	428	1	0	3	0	3	0
3260	45	1	2	1	0	542	0	0	1	3	4	0
3261	32	2	2	1	0	66	0	0	1	0	3	0
3262	58	2	1	2	0	314	0	0	3	0	3	0
3263	35	5	2	3	0	24	1	0	1	2	1	0
3264	36	5	3	3	0	613	0	0	1	0	3	0
3265	55	6	2	2	0	1467	0	1	1	0	3	0
3266	45	2	2	2	0	192	1	0	1	1	4	0
3267	49	5	2	2	0	321	0	0	3	0	3	0
3268	44	2	2	2	0	788	1	0	1	0	3	0
3269	37	2	1	2	0	48	1	0	3	0	3	0
3270	35	2	2	2	0	262	0	0	1	4	2	0
3271	36	2	2	2	0	4438	1	0	3	0	3	1
3272	44	8	3	2	0	5045	1	0	1	15	4	0
3273	32	2	3	3	0	3014	1	0	1	0	3	0
3274	56	5	2	3	0	21664	0	0	3	0	3	0
3275	32	5	2	3	0	5878	0	0	1	0	3	0
3276	35	3	2	3	0	2723	1	1	1	0	3	0
3277	44	5	2	2	0	576	1	0	3	0	3	0
3278	59	3	2	1	0	0	0	0	2	1	1	0
3279	31	2	3	3	0	2197	1	0	3	0	3	0
3280	60	2	2	4	0	104	1	0	3	0	3	0
3281	33	10	3	2	0	1279	1	0	1	3	2	0
3282	45	1	2	2	0	295	1	0	1	0	3	0
3283	45	2	2	1	0	2128	1	0	3	0	3	0
3284	57	1	2	2	0	367	0	0	2	0	3	0
3285	36	5	2	3	0	1477	0	0	1	0	3	0
3286	30	2	3	1	0	71	1	0	3	0	3	0
3287	30	1	3	2	0	127	1	0	1	1	4	0
3288	59	11	1	2	0	2921	0	0	2	0	3	0
3289	58	5	2	3	0	16264	0	0	2	0	3	0
3290	49	6	2	1	0	1672	0	0	1	0	3	0
3291	48	10	2	3	0	9207	0	0	1	0	3	0
3292	28	10	3	3	0	356	0	0	1	0	3	0
3293	59	5	1	1	0	133	1	0	1	0	3	0
3294	40	5	2	3	0	1217	1	1	1	0	3	0
3295	32	10	1	2	0	202	1	0	1	1	1	0
3296	58	2	2	2	0	590	0	1	3	0	3	0
3297	28	7	3	3	0	442	0	0	1	3	4	1
3298	27	10	3	3	0	808	1	0	1	1	4	0
3299	38	5	3	3	0	427	1	0	1	2	1	0
3300	53	10	2	3	0	431	1	0	3	0	3	0
3301	60	8	2	3	0	4256	1	0	1	1	4	1
3302	33	5	1	3	0	0	1	1	1	0	3	0
3303	52	8	1	2	0	238	1	0	1	5	4	0
3304	64	6	2	3	0	846	0	0	1	3	1	1
3305	40	2	3	2	0	3	0	0	1	0	3	1
3306	52	1	2	2	0	693	0	0	3	0	3	0
3307	28	9	3	2	0	0	1	0	3	0	3	0
3308	49	5	2	2	0	362	1	0	3	0	3	0
3309	28	10	3	2	0	618	1	0	1	0	3	0
3310	29	10	3	3	0	2893	1	0	3	0	3	0
3311	87	6	2	1	0	230	0	0	1	0	3	1
3312	37	5	1	2	0	1287	1	0	1	0	3	0
3313	36	8	2	1	0	179	0	0	3	0	3	0
3314	35	7	2	3	0	980	0	0	1	6	1	0
3315	33	1	2	3	0	79	1	0	1	2	1	1
3316	60	1	2	2	0	3043	0	0	1	0	3	0
3317	25	5	3	3	0	808	0	0	1	2	1	1
3318	69	6	2	2	0	745	0	0	2	0	3	0
3319	41	9	2	2	0	1309	0	0	3	0	3	0
3320	48	5	3	2	0	290	1	0	1	0	3	0
3321	35	2	1	1	0	1792	1	0	1	0	3	1
3322	30	2	3	2	0	178	1	0	3	0	3	0
3323	59	5	2	3	0	0	0	0	1	0	3	0
3324	32	5	3	3	0	537	0	0	3	0	3	0
3325	28	2	3	2	0	416	1	0	3	0	3	0
3326	60	2	2	1	0	1472	0	0	3	0	3	0
3327	36	5	2	1	0	3953	1	0	1	0	3	0
3328	32	5	3	3	0	112	1	0	1	0	3	0
3329	34	5	1	3	0	13204	1	1	1	0	3	0
3330	58	2	2	2	0	0	0	1	1	0	3	0
3331	53	5	2	4	0	2240	1	0	1	1	2	1
3332	31	5	2	3	0	22546	1	0	1	4	1	0
3333	33	1	2	2	0	0	1	0	2	0	3	1
3334	46	11	1	1	0	23	0	0	1	0	3	0
3335	29	2	2	2	0	228	1	0	1	9	1	0
3336	37	7	2	2	0	215	1	0	3	0	3	0
3337	58	2	2	1	0	23	1	0	3	0	3	0
3338	34	5	2	2	0	293	1	0	3	0	3	0
3339	34	2	1	2	0	0	0	1	3	0	3	0
3340	49	3	2	1	0	199	0	0	3	0	3	0
3341	53	1	2	2	0	459	0	0	1	0	3	1
3342	42	11	2	2	0	8131	1	0	3	0	3	0
3343	40	8	2	2	0	-378	1	1	1	6	1	0
3344	30	2	3	1	0	395	0	0	1	0	3	0
3345	31	10	1	2	0	10787	1	0	3	0	3	0
3346	55	1	2	2	0	865	1	0	1	3	1	0
3347	36	5	2	3	0	340	1	0	1	0	3	0
3348	31	2	3	2	0	1882	0	0	1	0	3	0
3349	26	5	2	3	0	265	0	0	1	0	3	0
3350	31	1	2	2	0	389	1	0	1	2	1	0
3351	49	1	2	2	0	0	1	1	1	0	3	0
3352	54	5	2	3	0	384	1	0	1	0	3	0
3353	47	5	1	3	0	94	1	0	1	0	3	0
3354	61	5	2	2	0	1471	0	0	1	0	3	0
3355	49	2	2	1	0	937	1	0	3	0	3	0
3356	51	10	2	2	0	500	1	0	1	0	3	0
3357	53	2	2	1	0	25	1	0	3	0	3	0
3358	35	5	2	3	0	365	0	0	1	0	3	0
3359	25	11	3	2	0	34	0	1	3	0	3	0
3360	79	6	2	1	0	429	0	0	2	0	3	1
3361	53	10	2	1	0	6839	1	0	1	0	3	0
3362	21	9	3	2	0	6	0	0	3	0	3	0
3363	33	2	2	2	0	467	1	0	3	0	3	0
3364	40	7	1	2	0	1876	0	1	3	0	3	0
3365	34	3	2	2	0	1847	1	0	1	6	1	0
3366	52	12	2	1	0	247	0	0	1	0	3	0
3367	27	1	2	2	0	897	0	0	1	0	3	1
3368	57	8	1	2	0	4664	0	0	1	1	1	0
3369	51	7	1	2	0	1291	1	0	3	0	3	0
3370	31	9	3	3	0	64	0	0	1	2	2	0
3371	49	11	2	3	0	-471	1	0	1	7	1	0
3372	32	5	3	3	0	1160	1	1	3	0	3	0
3373	28	1	3	3	0	14	0	0	1	0	3	0
3374	33	2	2	2	0	26	1	0	1	1	4	0
3375	50	2	2	4	0	452	0	0	1	0	3	0
3376	42	2	3	2	0	382	1	0	1	0	3	0
3377	45	1	2	4	0	2033	0	0	1	4	1	0
3378	34	11	2	2	0	0	1	0	1	0	3	0
3379	56	1	1	4	0	789	1	0	1	2	1	0
3380	33	2	3	2	0	142	1	0	1	3	4	0
3381	34	1	2	2	0	645	1	0	3	0	3	0
3382	37	2	2	4	0	897	1	0	1	2	1	0
3383	37	2	2	2	0	103	1	0	1	0	3	0
3384	35	1	3	2	0	847	1	0	1	0	3	0
3385	38	12	3	3	0	0	0	0	1	3	2	1
3386	32	2	2	2	0	517	1	0	3	0	3	0
3387	52	10	3	3	0	1308	1	0	3	0	3	0
3388	49	8	2	2	0	66	1	1	1	0	3	0
3389	46	5	1	2	0	361	1	0	3	0	3	0
3390	42	3	2	1	1	66	1	1	1	0	3	0
3391	36	2	2	4	0	70	1	0	3	0	3	0
3392	32	8	2	2	0	180	1	0	2	0	3	0
3393	49	10	2	3	0	279	1	0	3	0	3	0
3394	46	8	2	2	0	4	0	0	1	5	4	1
3395	40	3	2	2	0	1416	1	0	3	0	3	0
3396	36	1	2	2	0	465	1	0	3	0	3	0
3397	36	1	2	2	0	998	1	0	3	0	3	0
3398	34	10	2	2	0	550	0	1	1	0	3	0
3399	46	5	2	3	0	1285	1	0	3	0	3	0
3400	32	8	2	3	0	4908	0	1	1	0	3	0
3401	32	11	3	3	0	336	1	0	3	0	3	0
3402	32	5	3	3	0	131	0	0	3	0	3	0
3403	43	5	2	3	0	348	0	1	1	0	3	0
3404	25	7	3	3	0	453	1	0	1	0	3	0
3405	55	1	2	2	0	1102	1	0	3	0	3	0
3406	24	1	3	2	0	926	1	1	1	0	3	0
3407	40	5	1	3	0	502	1	0	1	3	4	0
3408	38	5	3	3	0	8669	1	0	2	6	1	0
3409	48	2	3	1	0	316	0	0	3	0	3	0
3410	36	5	2	3	0	9324	1	0	1	0	3	0
3411	57	5	2	3	0	0	0	0	1	0	3	0
3412	45	1	2	2	0	72	1	1	1	2	1	0
3413	33	7	3	3	0	61	0	0	1	0	3	1
3414	38	10	3	2	0	173	0	0	1	0	3	0
3415	26	8	3	2	1	-162	1	0	1	0	3	0
3416	30	5	3	3	0	47	0	1	1	0	3	0
3417	55	8	1	3	0	1983	1	0	2	0	3	0
3418	34	2	2	2	0	326	1	1	3	0	3	0
3419	60	1	2	2	0	2552	0	1	1	4	4	0
3420	36	5	3	3	0	1283	0	0	1	0	3	0
3421	65	4	2	1	0	2179	1	0	1	0	3	0
3422	39	7	2	3	0	1047	0	0	3	0	3	1
3423	52	2	2	1	0	36	0	0	1	0	3	0
3424	55	10	2	2	1	-308	0	0	1	0	3	1
3425	26	5	3	3	0	1177	0	0	1	0	3	0
3426	40	7	2	1	0	2077	1	0	1	24	4	0
3427	52	3	2	2	0	0	0	0	1	0	3	0
3428	29	7	2	3	0	1	0	0	1	0	3	0
3429	41	2	2	1	0	7735	1	0	1	1	1	0
3430	30	10	3	3	0	1922	1	0	1	0	3	0
3431	28	9	3	2	0	153	0	0	1	0	3	1
3432	26	2	2	2	0	2770	1	0	3	0	3	0
3433	58	5	2	2	0	139	0	0	1	2	4	0
3434	29	5	3	3	0	21	1	0	1	3	1	0
3435	48	10	2	2	0	178	1	0	3	0	3	0
3436	35	2	2	2	0	444	1	0	1	0	3	0
3437	26	8	3	2	0	209	1	0	1	0	3	0
3438	49	2	2	4	0	3096	0	0	3	0	3	0
3439	34	1	2	2	0	5320	0	0	1	5	4	0
3440	32	8	2	2	0	4885	1	1	1	0	3	0
3441	31	1	2	2	0	0	1	1	1	0	3	0
3442	48	11	2	1	0	5462	0	0	3	0	3	0
3443	40	2	2	2	0	6767	1	0	1	0	3	0
3444	42	10	1	2	0	2974	1	0	3	0	3	0
3445	48	10	2	2	0	427	0	0	3	0	3	0
3446	38	8	2	2	0	8876	0	0	1	1	1	0
3447	53	5	2	3	0	146	0	0	3	0	3	0
3448	59	6	1	2	0	319	0	0	1	0	3	0
3449	28	11	3	2	0	304	0	0	1	0	3	0
3450	41	2	2	1	0	389	1	0	3	0	3	0
3451	50	5	3	1	0	766	0	0	3	0	3	0
3452	31	1	2	2	0	0	1	0	1	0	3	0
3453	30	10	3	2	0	3107	1	0	3	0	3	0
3454	59	1	1	2	0	174	1	0	3	0	3	0
3455	33	10	1	2	1	-305	0	1	3	0	3	0
3456	35	7	2	2	0	670	0	0	1	0	3	0
3457	30	5	3	3	0	6164	1	0	3	0	3	0
3458	71	6	2	2	0	2850	0	0	1	0	3	1
3459	30	8	3	1	0	79	1	0	1	0	3	0
3460	24	8	2	2	1	110	1	0	3	0	3	0
3461	34	10	3	2	0	5039	0	0	1	0	3	0
3462	34	2	2	2	0	360	1	0	2	2	1	0
3463	52	1	2	2	0	199	0	0	1	1	4	0
3464	33	7	3	2	0	238	1	1	1	0	3	0
3465	38	2	2	2	0	5092	1	0	3	0	3	0
3466	41	1	1	2	0	1088	1	0	1	0	3	0
3467	42	5	1	3	0	221	1	0	3	0	3	0
3468	38	2	1	2	0	889	0	1	3	0	3	0
3469	48	2	2	1	0	750	1	0	1	0	3	0
3470	34	10	3	2	0	0	1	1	3	0	3	0
3471	46	2	2	1	0	1291	1	0	1	17	1	0
3472	33	10	2	2	0	1844	1	0	3	0	3	0
3473	40	5	2	3	0	89	1	1	2	0	3	0
3474	36	1	2	2	0	4280	0	0	3	0	3	0
3475	32	10	3	2	0	0	0	0	1	0	3	0
3476	33	2	2	2	0	625	1	0	3	0	3	0
3477	55	10	2	4	0	574	1	0	1	0	3	0
3478	58	5	2	1	0	320	1	0	3	0	3	0
3479	25	10	3	3	0	468	1	0	3	0	3	0
3480	47	8	2	2	0	440	1	0	3	0	3	0
3481	40	11	2	2	0	0	1	0	1	1	1	0
3482	59	6	2	2	0	5706	1	0	1	0	3	0
3483	40	5	2	3	0	7780	0	0	2	1	4	0
3484	30	5	2	2	0	-559	1	1	1	2	1	0
3485	25	3	3	3	0	16874	1	1	1	0	3	0
3486	58	6	2	1	0	1987	0	0	2	0	3	0
3487	39	3	2	4	0	98	1	0	2	1	4	0
3488	40	7	2	3	0	642	0	0	1	0	3	0
3489	38	2	2	2	0	526	1	1	3	0	3	0
3490	66	5	3	3	0	6483	0	0	1	0	3	0
3491	47	5	2	3	0	2306	0	0	2	0	3	1
3492	37	2	2	2	0	954	1	0	3	0	3	0
3493	36	5	3	3	0	-679	1	1	1	1	1	0
3494	50	2	2	1	0	-1	0	0	1	0	3	0
3495	76	6	2	1	0	2590	0	0	2	0	3	0
3496	58	5	3	3	0	331	0	1	1	0	3	0
3497	42	1	2	2	0	4209	1	0	3	0	3	0
3498	58	8	1	2	0	462	0	0	1	1	2	1
3499	28	7	3	3	0	0	1	0	1	0	3	0
3500	41	10	2	2	0	0	0	0	1	0	3	0
3501	30	5	2	3	0	151	0	0	1	0	3	0
3502	32	5	1	3	0	883	1	0	1	5	4	1
3503	27	8	3	2	0	266	0	1	1	0	3	0
3504	48	5	2	3	0	0	0	0	1	0	3	0
3505	36	10	2	3	0	491	1	0	3	0	3	0
3506	54	5	2	3	0	3	0	1	1	0	3	0
3507	36	2	2	2	0	198	1	0	3	0	3	0
3508	52	4	2	2	0	14363	0	0	3	0	3	0
3509	34	10	1	2	0	0	1	1	1	0	3	0
3510	43	10	2	2	0	136	0	0	1	0	3	1
3511	32	5	3	3	0	28	0	0	1	0	3	0
3512	33	5	3	3	0	335	0	0	1	0	3	0
3513	51	4	2	4	0	174	0	0	2	0	3	0
3514	39	11	2	2	0	270	1	0	3	0	3	0
3515	44	5	3	3	0	1206	0	0	1	0	3	0
3516	49	4	1	1	0	198	1	0	3	0	3	0
3517	25	10	2	3	0	914	1	0	1	0	3	0
3518	39	7	2	2	0	31	1	0	1	4	1	0
3519	54	10	2	2	0	0	0	0	2	6	2	0
3520	32	5	3	3	0	347	1	0	1	6	1	0
3521	36	5	2	3	0	860	1	0	3	0	3	0
3522	54	10	2	2	0	89	1	0	1	0	3	0
3523	31	10	2	2	0	0	1	1	1	9	4	0
3524	45	8	2	2	0	0	0	1	1	0	3	0
3525	31	1	3	2	0	68	1	0	1	0	3	0
3526	45	10	2	2	0	-149	1	0	1	0	3	0
3527	33	8	1	2	0	2411	1	0	1	1	1	1
3528	46	5	1	3	0	225	1	0	1	1	4	0
3529	43	12	3	3	0	2731	0	0	1	0	3	0
3530	50	5	2	3	0	112	1	0	1	5	4	0
3531	44	5	1	3	0	0	0	0	1	0	3	0
3532	42	8	2	2	0	3620	1	0	3	0	3	0
3533	26	2	3	2	0	179	0	0	1	0	3	0
3534	47	1	3	2	0	1544	1	0	1	1	1	0
3535	48	2	2	1	0	199	0	0	2	0	3	0
3536	60	2	2	4	0	231	1	0	3	0	3	0
3537	27	1	1	2	0	76	1	0	3	0	3	0
3538	30	11	3	3	0	302	0	0	1	0	3	1
3539	28	1	3	2	0	189	1	0	1	0	3	0
3540	58	6	2	1	0	565	0	0	2	0	3	1
3541	37	3	2	3	0	310	0	0	1	0	3	0
3542	36	8	2	2	0	1746	1	0	3	0	3	0
3543	39	10	2	2	0	6	1	0	1	4	1	0
3544	52	11	2	1	0	-110	0	1	1	0	3	0
3545	55	6	2	2	0	2749	1	1	3	0	3	0
3546	30	5	3	3	0	6495	0	0	1	0	3	0
3547	36	2	3	2	0	35	1	0	3	0	3	0
3548	39	1	2	2	0	-650	0	0	1	1	1	0
3549	47	2	2	1	0	292	0	1	2	0	3	0
3550	42	4	3	1	0	5774	1	0	3	0	3	0
3551	42	5	2	2	0	2416	1	0	3	0	3	0
3552	58	6	2	2	0	35	0	0	1	0	3	0
3553	68	6	2	2	0	19317	1	0	1	0	3	1
3554	43	10	2	2	0	50	0	0	3	0	3	0
3555	44	2	2	2	0	-674	1	0	3	0	3	0
3556	49	10	2	3	0	3726	0	0	1	0	3	1
3557	57	6	2	3	0	1180	1	1	3	0	3	0
3558	61	7	1	3	0	6610	0	0	1	0	3	1
3559	36	1	3	2	0	319	1	0	1	0	3	0
3560	31	2	2	2	0	1545	1	1	1	0	3	0
3561	51	10	2	3	0	1315	0	0	2	0	3	0
3562	31	10	3	3	0	424	0	0	1	0	3	0
3563	56	2	2	1	0	151	0	0	1	0	3	0
3564	30	10	3	3	0	-970	0	1	1	0	3	0
3565	38	8	2	2	0	-762	1	1	3	0	3	0
3566	35	8	2	2	0	181	1	0	1	0	3	0
3567	31	2	2	4	0	-120	1	0	1	0	3	0
3568	39	1	1	2	0	1022	1	0	3	0	3	0
3569	50	5	2	3	0	78	1	0	1	9	4	0
3570	39	10	2	3	0	209	0	0	3	0	3	0
3571	26	1	2	2	0	2469	0	0	1	0	3	0
3572	55	10	2	2	0	0	0	0	1	0	3	0
3573	43	2	1	1	0	328	0	1	1	0	3	0
3574	34	4	2	3	0	0	0	0	1	1	1	0
3575	51	7	2	1	0	307	1	1	3	0	3	0
3576	31	5	2	3	0	1384	1	0	1	3	4	0
3577	32	5	2	3	0	0	0	0	1	0	3	0
3578	53	10	2	2	0	719	1	0	3	0	3	0
3579	44	5	1	3	0	0	0	0	1	0	3	0
3580	38	3	2	3	0	6704	1	0	3	0	3	0
3581	47	7	2	3	0	4543	1	0	3	0	3	0
3582	36	5	2	3	0	0	1	0	3	0	3	0
3583	30	5	3	3	0	149	1	0	3	0	3	0
3584	46	2	2	2	0	-1400	1	0	2	4	1	0
3585	33	3	2	2	0	-118	1	1	3	0	3	0
3586	43	2	2	2	0	2160	0	0	1	1	2	1
3587	38	5	2	3	0	3452	0	0	1	0	3	0
3588	27	10	3	2	0	842	0	0	1	1	4	0
3589	38	5	2	4	0	3576	0	0	1	1	2	1
3590	41	11	2	3	0	1666	0	0	3	0	3	0
3591	29	10	2	2	0	0	1	0	1	0	3	0
3592	39	8	2	2	0	0	1	0	3	0	3	0
3593	42	2	3	1	0	1628	1	0	1	8	2	0
3594	47	8	2	2	0	51	1	1	3	0	3	0
3595	30	2	3	2	1	447	0	0	3	0	3	0
3596	34	1	2	2	0	396	1	0	1	0	3	0
3597	45	4	2	1	0	4994	0	0	3	0	3	0
3598	43	1	2	2	0	3215	1	0	1	0	3	0
